participantId,participantNumber,gameId,name,totalTrials,finalScore,hit,correct_rejection,false_alarm,bad_hit,miss,mean_rt_hit_ms,median_rt_hit_ms,sd_rt_hit_ms,mean_rt_bad_hit_ms,median_rt_bad_hit_ms,sd_rt_bad_hit_ms,mean_rt_false_alarm_ms,median_rt_false_alarm_ms,sd_rt_false_alarm_ms,bad_hit_rate,correct_hit_rate,false_alarm_rate,sdt_z_hit,sdt_z_false_alarm,dprime,z_correct_hit_rate,z_bad_hit_rate,z_false_alarm_rate,emotions_observed,congruent_ratio
7011A,7011,2f9cb3a9-01cc-4984-83c8-a6be162c6919,TagMeSwitch,50,64.0,34,0,16,0,0,441.70588235294116,345.5,355.2037852490573,,,,672.25,542.5,435.95267327237866,0.0,1.0,1.0,2.1893497555220858,1.8895099603334296,0.2998397951886562,0.5750802388691912,-0.45190251503339046,1.735305558547181,,
7012N,7012,5ee72b79-6b91-4609-a5e0-1312a6a2343e,TagMeSwitch,50,51.0,35,0,15,0,0,484.8,505.0,303.62387722893175,,,,433.6,407.0,195.73188659125378,0.0,1.0,1.0,2.2004105812100336,1.862731867421651,0.33767871378838255,0.5750802388691912,-0.45190251503339046,1.735305558547181,,
7012Z,7012,ada11150-ebad-4aa2-ae22-22da85838b90,TagMeSwitch,50,69.0,34,0,16,0,0,299.2647058823529,330.5,163.43441068320163,,,,380.8125,349.0,121.96842145954555,0.0,1.0,1.0,2.1893497555220858,1.8895099603334296,0.2998397951886562,0.5750802388691912,-0.45190251503339046,1.735305558547181,,
7013M,7013,e988af5b-2661-4aa3-bfdb-22faf673fe6d,TagMeSwitch,50,53.0,31,0,19,0,0,310.19354838709677,338.0,166.88347618519907,,,,358.94736842105266,301.0,192.69332966723476,0.0,1.0,1.0,2.1538746940614555,1.9599639845400536,0.19391070952140188,0.5750802388691912,-0.45190251503339046,1.735305558547181,,
7014M,7014,d738ea83-5363-4a3e-b4a6-7e525369d361,TagMeSwitch,50,71.0,32,0,18,0,0,218.46875,214.0,160.59084141623455,,,,237.72222222222223,235.0,175.1062889170479,0.0,1.0,1.0,2.166106752892329,1.9379315108528292,0.2281752420394998,0.5750802388691912,-0.45190251503339046,1.735305558547181,,
7015S,7015,ef04a703-7d66-4cbe-820d-2125bbba9d6d,TagMeSwitch,50,48.0,32,0,18,0,0,459.90625,423.0,259.68807087200946,,,,697.2777777777778,645.5,329.7421105608505,0.0,1.0,1.0,2.166106752892329,1.9379315108528292,0.2281752420394998,0.5750802388691912,-0.45190251503339046,1.735305558547181,,
7016L,7016,7c5d75b7-b81d-48f3-817f-dad3dc8a7c5b,TagMeSwitch,50,74.0,33,0,17,0,0,201.27272727272728,153.0,140.80000726368783,,,,160.0,167.0,97.63708311906906,0.0,1.0,1.0,2.1779230690821856,1.9145058250555569,0.2634172440266287,0.5750802388691912,-0.45190251503339046,1.735305558547181,,
7017C,7017,32e5a6ee-853e-44ef-8821-e0eaa062d995,TagMeSwitch,50,67.0,35,0,15,0,0,504.8285714285714,332.0,403.4395855139452,,,,785.8,541.0,694.6363077179309,0.0,1.0,1.0,2.2004105812100336,1.862731867421651,0.33767871378838255,0.5750802388691912,-0.45190251503339046,1.735305558547181,,
7018M,7018,df76b200-b80f-4f48-92a3-17b5b79194d2,TagMeSwitch,50,35.0,35,0,15,0,0,777.5714285714286,819.0,357.59213421687775,,,,845.8666666666667,807.0,397.2393784728848,0.0,1.0,1.0,2.2004105812100336,1.862731867421651,0.33767871378838255,0.5750802388691912,-0.45190251503339046,1.735305558547181,,
7019E,7019,6a87cb9c-3ec2-4f83-b2f8-d7b35693e4a3,TagMeSwitch,50,45.0,31,0,19,0,0,495.3225806451613,406.0,366.2932693072383,,,,933.4736842105264,681.0,669.2319286084652,0.0,1.0,1.0,2.1538746940614555,1.9599639845400536,0.19391070952140188,0.5750802388691912,-0.45190251503339046,1.735305558547181,,
7020G,7020,5e1e70a7-2361-4d5c-92ba-b5ffe8aed3a7,TagMeSwitch,50,54.0,34,0,16,0,0,441.5882352941176,422.0,170.40364159699965,,,,625.625,448.0,617.5511719687689,0.0,1.0,1.0,2.1893497555220858,1.8895099603334296,0.2998397951886562,0.5750802388691912,-0.45190251503339046,1.735305558547181,,
7021H,7021,90df9c7a-264e-4b81-98f9-953364c11f82,TagMeSwitch,50,45.0,32,0,18,0,0,790.09375,402.0,895.9498603257562,,,,1030.0,861.0,692.363641278704,0.0,1.0,1.0,2.166106752892329,1.9379315108528292,0.2281752420394998,0.5750802388691912,-0.45190251503339046,1.735305558547181,,
